file,path,ok,returncode,dg_kcal_mol,kd_M,intermolecular_contacts,charged_charged_contacts,charged_polar_contacts,charged_apolar_contacts,polar_polar_contacts,apolar_polar_contacts,apolar_apolar_contacts,stdout,stderr
IgG_FP_0262.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0262.pdb,True,0,-9.9,5.7e-08,80,5.0,11.0,14.0,8.0,18.0,24.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0262_model0
[+] No. of intermolecular contacts: 80
[+] No. of charged-charged contacts: 5.0
[+] No. of charged-polar contacts: 11.0
[+] No. of charged-apolar contacts: 14.0
[+] No. of polar-polar contacts: 8.0
[+] No. of apolar-polar contacts: 18.0
[+] No. of apolar-apolar contacts: 24.0
[+] Percentage of apolar NIS residues: 41.53
[+] Percentage of charged NIS residues: 19.56
[++] Predicted binding affinity (kcal.mol-1):     -9.9
[++] Predicted dissociation constant (M) at 25.0˚C:  5.7e-08
",
IgG_FP_0263.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0263.pdb,True,0,-13.1,2.6e-10,104,2.0,11.0,15.0,5.0,30.0,41.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0263_model0
[+] No. of intermolecular contacts: 104
[+] No. of charged-charged contacts: 2.0
[+] No. of charged-polar contacts: 11.0
[+] No. of charged-apolar contacts: 15.0
[+] No. of polar-polar contacts: 5.0
[+] No. of apolar-polar contacts: 30.0
[+] No. of apolar-apolar contacts: 41.0
[+] Percentage of apolar NIS residues: 42.04
[+] Percentage of charged NIS residues: 18.27
[++] Predicted binding affinity (kcal.mol-1):    -13.1
[++] Predicted dissociation constant (M) at 25.0˚C:  2.6e-10
",
IgG_FP_0264.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0264.pdb,True,0,-11.1,6.9e-09,98,8.0,14.0,27.0,11.0,19.0,19.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0264_model0
[+] No. of intermolecular contacts: 98
[+] No. of charged-charged contacts: 8.0
[+] No. of charged-polar contacts: 14.0
[+] No. of charged-apolar contacts: 27.0
[+] No. of polar-polar contacts: 11.0
[+] No. of apolar-polar contacts: 19.0
[+] No. of apolar-apolar contacts: 19.0
[+] Percentage of apolar NIS residues: 40.97
[+] Percentage of charged NIS residues: 20.08
[++] Predicted binding affinity (kcal.mol-1):    -11.1
[++] Predicted dissociation constant (M) at 25.0˚C:  6.9e-09
",
IgG_FP_0265.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0265.pdb,True,0,-9.6,9.4e-08,52,0.0,9.0,5.0,6.0,21.0,11.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0265_model0
[+] No. of intermolecular contacts: 52
[+] No. of charged-charged contacts: 0.0
[+] No. of charged-polar contacts: 9.0
[+] No. of charged-apolar contacts: 5.0
[+] No. of polar-polar contacts: 6.0
[+] No. of apolar-polar contacts: 21.0
[+] No. of apolar-apolar contacts: 11.0
[+] Percentage of apolar NIS residues: 41.54
[+] Percentage of charged NIS residues: 19.49
[++] Predicted binding affinity (kcal.mol-1):     -9.6
[++] Predicted dissociation constant (M) at 25.0˚C:  9.4e-08
",
IgG_FP_0266.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0266.pdb,True,0,-11.1,7.0e-09,86,5.0,8.0,17.0,12.0,25.0,19.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0266_model0
[+] No. of intermolecular contacts: 86
[+] No. of charged-charged contacts: 5.0
[+] No. of charged-polar contacts: 8.0
[+] No. of charged-apolar contacts: 17.0
[+] No. of polar-polar contacts: 12.0
[+] No. of apolar-polar contacts: 25.0
[+] No. of apolar-apolar contacts: 19.0
[+] Percentage of apolar NIS residues: 41.75
[+] Percentage of charged NIS residues: 18.25
[++] Predicted binding affinity (kcal.mol-1):    -11.1
[++] Predicted dissociation constant (M) at 25.0˚C:  7.0e-09
",
IgG_FP_0267.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0267.pdb,True,0,-9.7,7.6e-08,61,2.0,8.0,12.0,6.0,17.0,16.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0267_model0
[+] No. of intermolecular contacts: 61
[+] No. of charged-charged contacts: 2.0
[+] No. of charged-polar contacts: 8.0
[+] No. of charged-apolar contacts: 12.0
[+] No. of polar-polar contacts: 6.0
[+] No. of apolar-polar contacts: 17.0
[+] No. of apolar-apolar contacts: 16.0
[+] Percentage of apolar NIS residues: 41.04
[+] Percentage of charged NIS residues: 19.12
[++] Predicted binding affinity (kcal.mol-1):     -9.7
[++] Predicted dissociation constant (M) at 25.0˚C:  7.6e-08
",
IgG_FP_0268.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0268.pdb,True,0,-10.2,3.4e-08,61,3.0,9.0,12.0,4.0,17.0,16.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0268_model0
[+] No. of intermolecular contacts: 61
[+] No. of charged-charged contacts: 3.0
[+] No. of charged-polar contacts: 9.0
[+] No. of charged-apolar contacts: 12.0
[+] No. of polar-polar contacts: 4.0
[+] No. of apolar-polar contacts: 17.0
[+] No. of apolar-apolar contacts: 16.0
[+] Percentage of apolar NIS residues: 41.15
[+] Percentage of charged NIS residues: 19.09
[++] Predicted binding affinity (kcal.mol-1):    -10.2
[++] Predicted dissociation constant (M) at 25.0˚C:  3.4e-08
",
IgG_FP_0269.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0269.pdb,True,0,-10.2,3.1e-08,80,1.0,12.0,8.0,11.0,26.0,22.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0269_model0
[+] No. of intermolecular contacts: 80
[+] No. of charged-charged contacts: 1.0
[+] No. of charged-polar contacts: 12.0
[+] No. of charged-apolar contacts: 8.0
[+] No. of polar-polar contacts: 11.0
[+] No. of apolar-polar contacts: 26.0
[+] No. of apolar-apolar contacts: 22.0
[+] Percentage of apolar NIS residues: 41.32
[+] Percentage of charged NIS residues: 18.96
[++] Predicted binding affinity (kcal.mol-1):    -10.2
[++] Predicted dissociation constant (M) at 25.0˚C:  3.1e-08
",
IgG_FP_0270.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0270.pdb,True,0,-11.6,3.3e-09,65,1.0,8.0,7.0,2.0,25.0,22.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0270_model0
[+] No. of intermolecular contacts: 65
[+] No. of charged-charged contacts: 1.0
[+] No. of charged-polar contacts: 8.0
[+] No. of charged-apolar contacts: 7.0
[+] No. of polar-polar contacts: 2.0
[+] No. of apolar-polar contacts: 25.0
[+] No. of apolar-apolar contacts: 22.0
[+] Percentage of apolar NIS residues: 41.93
[+] Percentage of charged NIS residues: 18.90
[++] Predicted binding affinity (kcal.mol-1):    -11.6
[++] Predicted dissociation constant (M) at 25.0˚C:  3.3e-09
",
IgG_FP_0271.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0271.pdb,True,0,-11.7,2.7e-09,72,5.0,13.0,10.0,5.0,25.0,14.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0271_model0
[+] No. of intermolecular contacts: 72
[+] No. of charged-charged contacts: 5.0
[+] No. of charged-polar contacts: 13.0
[+] No. of charged-apolar contacts: 10.0
[+] No. of polar-polar contacts: 5.0
[+] No. of apolar-polar contacts: 25.0
[+] No. of apolar-apolar contacts: 14.0
[+] Percentage of apolar NIS residues: 41.24
[+] Percentage of charged NIS residues: 19.72
[++] Predicted binding affinity (kcal.mol-1):    -11.7
[++] Predicted dissociation constant (M) at 25.0˚C:  2.7e-09
",
IgG_FP_0272.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0272.pdb,True,0,-10.4,2.4e-08,95,6.0,22.0,15.0,9.0,20.0,23.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0272_model0
[+] No. of intermolecular contacts: 95
[+] No. of charged-charged contacts: 6.0
[+] No. of charged-polar contacts: 22.0
[+] No. of charged-apolar contacts: 15.0
[+] No. of polar-polar contacts: 9.0
[+] No. of apolar-polar contacts: 20.0
[+] No. of apolar-apolar contacts: 23.0
[+] Percentage of apolar NIS residues: 41.03
[+] Percentage of charged NIS residues: 19.72
[++] Predicted binding affinity (kcal.mol-1):    -10.4
[++] Predicted dissociation constant (M) at 25.0˚C:  2.4e-08
",
IgG_FP_0273.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0273.pdb,True,0,-11.2,6.1e-09,68,3.0,2.0,13.0,5.0,23.0,22.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0273_model0
[+] No. of intermolecular contacts: 68
[+] No. of charged-charged contacts: 3.0
[+] No. of charged-polar contacts: 2.0
[+] No. of charged-apolar contacts: 13.0
[+] No. of polar-polar contacts: 5.0
[+] No. of apolar-polar contacts: 23.0
[+] No. of apolar-apolar contacts: 22.0
[+] Percentage of apolar NIS residues: 42.44
[+] Percentage of charged NIS residues: 19.06
[++] Predicted binding affinity (kcal.mol-1):    -11.2
[++] Predicted dissociation constant (M) at 25.0˚C:  6.1e-09
",
IgG_FP_0274.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0274.pdb,True,0,-12.2,1.1e-09,82,6.0,14.0,17.0,3.0,22.0,20.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0274_model0
[+] No. of intermolecular contacts: 82
[+] No. of charged-charged contacts: 6.0
[+] No. of charged-polar contacts: 14.0
[+] No. of charged-apolar contacts: 17.0
[+] No. of polar-polar contacts: 3.0
[+] No. of apolar-polar contacts: 22.0
[+] No. of apolar-apolar contacts: 20.0
[+] Percentage of apolar NIS residues: 41.21
[+] Percentage of charged NIS residues: 19.53
[++] Predicted binding affinity (kcal.mol-1):    -12.2
[++] Predicted dissociation constant (M) at 25.0˚C:  1.1e-09
",
IgG_FP_0275.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0275.pdb,True,0,-10.7,1.4e-08,55,1.0,5.0,12.0,7.0,22.0,8.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0275_model0
[+] No. of intermolecular contacts: 55
[+] No. of charged-charged contacts: 1.0
[+] No. of charged-polar contacts: 5.0
[+] No. of charged-apolar contacts: 12.0
[+] No. of polar-polar contacts: 7.0
[+] No. of apolar-polar contacts: 22.0
[+] No. of apolar-apolar contacts: 8.0
[+] Percentage of apolar NIS residues: 40.62
[+] Percentage of charged NIS residues: 18.57
[++] Predicted binding affinity (kcal.mol-1):    -10.7
[++] Predicted dissociation constant (M) at 25.0˚C:  1.4e-08
",
IgG_FP_0276.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0276.pdb,True,0,-10.4,2.4e-08,78,8.0,17.0,11.0,7.0,19.0,16.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0276_model0
[+] No. of intermolecular contacts: 78
[+] No. of charged-charged contacts: 8.0
[+] No. of charged-polar contacts: 17.0
[+] No. of charged-apolar contacts: 11.0
[+] No. of polar-polar contacts: 7.0
[+] No. of apolar-polar contacts: 19.0
[+] No. of apolar-apolar contacts: 16.0
[+] Percentage of apolar NIS residues: 41.54
[+] Percentage of charged NIS residues: 18.70
[++] Predicted binding affinity (kcal.mol-1):    -10.4
[++] Predicted dissociation constant (M) at 25.0˚C:  2.4e-08
",
IgG_FP_0277.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0277.pdb,True,0,-11.0,8.7e-09,71,2.0,7.0,11.0,2.0,20.0,29.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0277_model0
[+] No. of intermolecular contacts: 71
[+] No. of charged-charged contacts: 2.0
[+] No. of charged-polar contacts: 7.0
[+] No. of charged-apolar contacts: 11.0
[+] No. of polar-polar contacts: 2.0
[+] No. of apolar-polar contacts: 20.0
[+] No. of apolar-apolar contacts: 29.0
[+] Percentage of apolar NIS residues: 41.62
[+] Percentage of charged NIS residues: 18.93
[++] Predicted binding affinity (kcal.mol-1):    -11.0
[++] Predicted dissociation constant (M) at 25.0˚C:  8.7e-09
",
IgG_FP_0278.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0278.pdb,True,0,-10.4,2.4e-08,78,5.0,10.0,24.0,4.0,12.0,23.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0278_model0
[+] No. of intermolecular contacts: 78
[+] No. of charged-charged contacts: 5.0
[+] No. of charged-polar contacts: 10.0
[+] No. of charged-apolar contacts: 24.0
[+] No. of polar-polar contacts: 4.0
[+] No. of apolar-polar contacts: 12.0
[+] No. of apolar-apolar contacts: 23.0
[+] Percentage of apolar NIS residues: 40.98
[+] Percentage of charged NIS residues: 19.61
[++] Predicted binding affinity (kcal.mol-1):    -10.4
[++] Predicted dissociation constant (M) at 25.0˚C:  2.4e-08
",
IgG_FP_0279.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0279.pdb,True,0,-11.0,9.1e-09,78,3.0,8.0,12.0,12.0,27.0,16.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0279_model0
[+] No. of intermolecular contacts: 78
[+] No. of charged-charged contacts: 3.0
[+] No. of charged-polar contacts: 8.0
[+] No. of charged-apolar contacts: 12.0
[+] No. of polar-polar contacts: 12.0
[+] No. of apolar-polar contacts: 27.0
[+] No. of apolar-apolar contacts: 16.0
[+] Percentage of apolar NIS residues: 40.88
[+] Percentage of charged NIS residues: 18.84
[++] Predicted binding affinity (kcal.mol-1):    -11.0
[++] Predicted dissociation constant (M) at 25.0˚C:  9.1e-09
",
IgG_FP_0280.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0280.pdb,True,0,-11.0,8.9e-09,67,3.0,8.0,14.0,1.0,17.0,24.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0280_model0
[+] No. of intermolecular contacts: 67
[+] No. of charged-charged contacts: 3.0
[+] No. of charged-polar contacts: 8.0
[+] No. of charged-apolar contacts: 14.0
[+] No. of polar-polar contacts: 1.0
[+] No. of apolar-polar contacts: 17.0
[+] No. of apolar-apolar contacts: 24.0
[+] Percentage of apolar NIS residues: 40.94
[+] Percentage of charged NIS residues: 19.29
[++] Predicted binding affinity (kcal.mol-1):    -11.0
[++] Predicted dissociation constant (M) at 25.0˚C:  8.9e-09
",
IgG_FP_0281.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0281.pdb,True,0,-9.4,1.4e-07,61,1.0,8.0,14.0,3.0,13.0,22.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0281_model0
[+] No. of intermolecular contacts: 61
[+] No. of charged-charged contacts: 1.0
[+] No. of charged-polar contacts: 8.0
[+] No. of charged-apolar contacts: 14.0
[+] No. of polar-polar contacts: 3.0
[+] No. of apolar-polar contacts: 13.0
[+] No. of apolar-apolar contacts: 22.0
[+] Percentage of apolar NIS residues: 41.99
[+] Percentage of charged NIS residues: 18.75
[++] Predicted binding affinity (kcal.mol-1):     -9.4
[++] Predicted dissociation constant (M) at 25.0˚C:  1.4e-07
",
IgG_FP_0282.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0282.pdb,True,0,-9.8,6.9e-08,64,2.0,6.0,9.0,6.0,19.0,22.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0282_model0
[+] No. of intermolecular contacts: 64
[+] No. of charged-charged contacts: 2.0
[+] No. of charged-polar contacts: 6.0
[+] No. of charged-apolar contacts: 9.0
[+] No. of polar-polar contacts: 6.0
[+] No. of apolar-polar contacts: 19.0
[+] No. of apolar-apolar contacts: 22.0
[+] Percentage of apolar NIS residues: 41.45
[+] Percentage of charged NIS residues: 19.25
[++] Predicted binding affinity (kcal.mol-1):     -9.8
[++] Predicted dissociation constant (M) at 25.0˚C:  6.9e-08
",
IgG_FP_0283.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0283.pdb,True,0,-13.4,1.6e-10,73,4.0,6.0,16.0,3.0,29.0,15.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0283_model0
[+] No. of intermolecular contacts: 73
[+] No. of charged-charged contacts: 4.0
[+] No. of charged-polar contacts: 6.0
[+] No. of charged-apolar contacts: 16.0
[+] No. of polar-polar contacts: 3.0
[+] No. of apolar-polar contacts: 29.0
[+] No. of apolar-apolar contacts: 15.0
[+] Percentage of apolar NIS residues: 41.81
[+] Percentage of charged NIS residues: 19.85
[++] Predicted binding affinity (kcal.mol-1):    -13.4
[++] Predicted dissociation constant (M) at 25.0˚C:  1.6e-10
",
IgG_FP_0284.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0284.pdb,True,0,-10.7,1.3e-08,72,5.0,10.0,13.0,4.0,18.0,22.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0284_model0
[+] No. of intermolecular contacts: 72
[+] No. of charged-charged contacts: 5.0
[+] No. of charged-polar contacts: 10.0
[+] No. of charged-apolar contacts: 13.0
[+] No. of polar-polar contacts: 4.0
[+] No. of apolar-polar contacts: 18.0
[+] No. of apolar-apolar contacts: 22.0
[+] Percentage of apolar NIS residues: 40.51
[+] Percentage of charged NIS residues: 19.57
[++] Predicted binding affinity (kcal.mol-1):    -10.7
[++] Predicted dissociation constant (M) at 25.0˚C:  1.3e-08
",
IgG_FP_0285.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0285.pdb,True,0,-10.0,4.7e-08,64,3.0,13.0,12.0,4.0,17.0,15.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0285_model0
[+] No. of intermolecular contacts: 64
[+] No. of charged-charged contacts: 3.0
[+] No. of charged-polar contacts: 13.0
[+] No. of charged-apolar contacts: 12.0
[+] No. of polar-polar contacts: 4.0
[+] No. of apolar-polar contacts: 17.0
[+] No. of apolar-apolar contacts: 15.0
[+] Percentage of apolar NIS residues: 41.55
[+] Percentage of charged NIS residues: 19.88
[++] Predicted binding affinity (kcal.mol-1):    -10.0
[++] Predicted dissociation constant (M) at 25.0˚C:  4.7e-08
",
IgG_FP_0286.pdb,/teams/YingChiLab_1702378116/MaishaZhang/PPIFlow-main/output/final_flowpacked_designs/antibody/IgG_FP_0286.pdb,True,0,-10.6,1.7e-08,77,0.0,9.0,4.0,12.0,30.0,22.0,"[+] Executing 1 task(s) in total
##########################################
[+] Processing structure IgG_FP_0286_model0
[+] No. of intermolecular contacts: 77
[+] No. of charged-charged contacts: 0.0
[+] No. of charged-polar contacts: 9.0
[+] No. of charged-apolar contacts: 4.0
[+] No. of polar-polar contacts: 12.0
[+] No. of apolar-polar contacts: 30.0
[+] No. of apolar-apolar contacts: 22.0
[+] Percentage of apolar NIS residues: 41.28
[+] Percentage of charged NIS residues: 18.02
[++] Predicted binding affinity (kcal.mol-1):    -10.6
[++] Predicted dissociation constant (M) at 25.0˚C:  1.7e-08
",
